NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.3199170023435727,75.59637501253746,28.869875008240342,5.213542011915706,15.94650000333786,3.0484169983537868,1.0122808703410185e-09
36,1,0.2487500023562461,38.04787500121165,28.575625008670613,4.5267910027178,15.733584004919976,2.9115829966031015,5.790725223800198e-10
36,2,0.31120800122153014,35.49895899777766,28.318459008005448,4.634333003195934,15.968250008882023,2.7157089934917167,2.4836585333044856e-09
36,3,0.24791600299067795,34.19341599510517,28.326957995886914,4.503165997448377,15.656999996281229,2.5202919932780787,2.248402575854093e-09
36,4,0.24666600802447647,34.864624991314486,28.14895799383521,4.570459001115523,15.717624992248602,2.564166992669925,1.2932992775590638e-09
36,5,0.24445800227113068,35.25045799324289,29.340290988329798,4.714958005934022,15.673458998207934,2.6764170033857226,9.52372455578351e-10
36,6,0.37399999564513564,34.24737500608899,28.164000003016554,5.110333004267886,17.337457989924587,2.544500006479211,9.266281804367837e-10
36,7,0.2717079914873466,38.51695799676236,31.885416989098303,4.627124988473952,17.69958400109317,2.581458000349812,2.8308127649174696e-09
36,8,0.3929169906768948,41.19483400427271,35.20320799725596,5.748708004830405,19.78616599808447,3.2142499985639006,2.823003973070137e-09
36,9,0.3276250063208863,42.931584001053125,32.74937499372754,5.132749996846542,17.54975000221748,2.560709006502293,1.1600772584737465e-09
36,10,0.3173750010319054,36.4735000039218,30.56404201197438,4.590875003486872,15.89212499675341,2.6847499975701794,8.360605733113602e-10
36,11,0.302250002278015,34.65600000345148,28.796042010071687,4.535542000667192,15.645458988728933,2.6451659941812977,1.9638611183983115e-09
36,12,0.5487080052262172,35.95445799874142,28.380125004332513,4.662125007598661,15.88912500301376,2.5592919992050156,1.6494310664075287e-09
36,13,0.2528329932829365,34.28379099932499,28.12429200275801,4.49783299700357,15.787125012138858,2.555749990278855,9.974050029014442e-10
